,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,ms,fill_height
3530,2023-01-11 09:46:07.496351,2,0,286.8360291,157.0886078,87.52349091,63.27995682,298.2125854,169.0288239,174.831604,186.3393707,80.1658783,0.0,160.0552979,13.36795568,11.50615615,0,3.997915395,3.888200464,-0.004486632,1.717525333,0.286960533,0.285240618,4.21975882,4.083750458,,2023-01-11 09:46:07,,none,14.673311729672143,0.0,3.843510452674365,13.656314287651872,3.108647946033496,0.027596821589776836,1.5899963261988155,0.2745786204813648,0.2764310908562866,0,0.0
3535,2023-01-11 09:46:12.556272,2,0,286.9149475,157.0706787,87.52324677,63.34378433,298.20755,168.2631989,174.128952,185.9661102,80.21920013,0.0,159.7228241,16.11487303,13.73421133,0,4.058958003,2.333903064,-0.0856733,1.592540593,0.258504127,0.285484127,4.139640506,4.066658528,,2023-01-11 09:46:12,,none,14.653345780518679,0.0,3.8342240699909818,13.718970753985179,3.1081900947537737,0.028098184069436098,1.591999309267724,0.2748399349876914,0.2760993157674128,0,0.0
3540,2023-01-11 09:46:17.601068,2,0,286.9860229,157.064682,87.54471588,63.41733551,298.2414246,167.7644958,173.4046631,185.352417,80.26422119,0.0,159.3841095,13.36795568,11.9029331,0,3.814787572,4.438346966,0.075631791,1.034916372,0.297033806,0.256657556,4.206607265,4.064216823,,2023-01-11 09:46:17,,none,14.630678397723935,0.0,3.817166714156522,13.787259422372012,3.0947428636517373,0.028488994902891886,1.591254547063641,0.27456529340901203,0.27533112347536776,0,0.0
3545,2023-01-11 09:46:22.678704,2,0,287.0375977,157.1177521,87.5872345,63.52371979,298.2612305,167.2957001,172.7228851,185.0702667,80.29908752,0.0,158.9604034,14.86349957,16.23695825,0,3.631659749,1.941856916,-0.118788915,1.979245513,0.247434719,0.267430045,4.053072296,4.076425345,,2023-01-11 09:46:22,,none,14.593718855947314,0.0,3.7969376559814676,13.820256042952762,3.0966347273128014,0.02627542387297509,1.613020534403749,0.27487938445583404,0.2748923095290124,0,0.0
3550,2023-01-11 09:46:27.734809,2,0,287.1187439,157.1723022,87.72647858,63.60655975,298.2749023,166.7600403,172.3556366,185.075882,80.34518433,0.0,158.7021027,14.16150958,13.27639177,0,3.875830179,3.110517641,0.095928458,1.983518496,0.283019647,0.279609048,4.15780059,4.073983641,,2023-01-11 09:46:27,,none,14.578945891910815,0.0,3.8035769224453353,13.806051175683784,3.083100495931945,0.024133672441807023,1.6224789703659137,0.27455828742963584,0.2753825777048226,0,0.0
3555,2023-01-11 09:46:32.800129,2,0,287.1860962,157.2366638,87.95185089,63.67904663,298.2910767,166.1335602,171.5969086,185.0441437,80.38179016,0.0,158.4828949,14.03942437,11.81136919,0,4.303128434,3.426718349,-0.005554877,1.5786534,0.281537298,0.292107048,4.211652575,4.07093151,,2023-01-11 09:46:32,,none,14.608332638403597,0.0,3.805370139407697,13.797320777446137,3.0749961806585566,0.023151461582554947,1.6283867532599037,0.27386340851226243,0.27570703192105506,0,0.0
3560,2023-01-11 09:46:37.874432,2,0,287.3181458,157.302063,88.17036438,63.75291061,298.3126831,165.5636749,171.1400299,184.9755096,80.42369843,0.0,158.2947693,15.41288304,15.0771487,0,3.631659749,2.151233061,-0.072854352,1.606427787,0.254715387,0.272236718,4.093465037,4.052618728,,2023-01-11 09:46:37,,none,14.628520817220085,0.0,3.7969433037825793,13.819926190976034,3.097595296485217,0.022193920934835718,1.6221952481232331,0.27411568163464906,0.27561437240199144,0,0.0
3565,2023-01-11 09:46:42.929617,2,0,287.4473572,157.4000244,88.31520081,63.83288574,298.3300171,164.9947662,170.6272583,184.7033691,80.50888062,0.0,158.0377502,14.43620132,14.06994567,0,3.540095837,3.754669759,0.161091442,1.674795507,0.303579928,0.268662867,4.130809761,4.047735319,,2023-01-11 09:46:42,,none,14.668497637908057,0.0,3.7980170780855755,13.84433304853423,3.1333462412020396,0.02090498905528677,1.6146010213115758,0.27496299126071777,0.2756343897540158,0,0.0
3570,2023-01-11 09:46:47.983364,2,0,287.5249329,157.472168,88.37459564,63.87213516,298.3439636,164.5014954,170.1162109,184.5534668,80.61832428,0.0,157.8670349,14.16150958,15.9012239,0,3.906351483,2.083933586,-0.101696984,1.715388841,0.253712075,0.282795957,4.064682718,4.061164693,,2023-01-11 09:46:47,,none,14.697644671193823,0.0,3.804641695801882,13.866234815116663,3.130099915876782,0.019602846453272517,1.6208496562965309,0.2748130766230134,0.27584228652247245,0,0.0
3575,2023-01-11 09:46:53.040933,2,0,287.6268921,157.5439148,88.36074829,63.8948288,298.3374939,164.0260162,169.721344,184.2748871,80.7086792,0.0,157.6495667,14.89402088,12.60492309,0,3.784266268,4.92439873,0.171773898,1.522036381,0.308192344,0.276670131,4.180682168,4.058722989,,2023-01-11 09:46:53,,none,14.715918263819878,0.0,3.8056949981861643,13.832318148907518,3.1527168567274155,0.022372367448827146,1.6358178454564631,0.2756679253209216,0.27620138990557036,0,0.0
3580,2023-01-11 09:46:58.101516,2,0,287.7594604,157.639328,88.39788818,63.91284943,298.3772278,163.6654968,169.3679962,184.474411,80.84567261,0.0,157.4972076,15.41288304,13.4900409,0,3.906351483,2.832773776,0.042516176,1.949334636,0.275535531,0.281917283,4.148445955,4.058112563,,2023-01-11 09:46:58,,none,14.761238120792994,0.0,3.8062882183263995,13.836452976360242,3.145646304332074,0.025241942404724663,1.6495358632488,0.2760252856417703,0.2764258057685843,0,0.0
3585,2023-01-11 09:47:03.164166,2,0,287.8985901,157.729187,88.48823547,63.94055176,298.3808899,163.2474823,168.979538,184.5308228,80.95522308,0.0,157.408844,13.88681785,12.94065743,0,4.058958003,3.006897815,0.011537053,1.917287267,0.278102409,0.288615789,4.173267355,4.048345745,,2023-01-11 09:47:03,,none,14.804702851500494,0.0,3.801267066657596,13.864630868084806,3.1214619471483087,0.02805841969188971,1.6537335246647455,0.2758078244532052,0.27634272216620476,0,0.0
3590,2023-01-11 09:47:08.239669,2,0,288.0094604,157.819931,88.5883255,63.97791672,298.3807068,162.986908,168.7029724,184.3543091,81.11099243,0.0,157.3532562,15.93174521,15.47392565,0,3.845308876,1.481443047,-0.04401172,1.219722867,0.21896135,0.268509461,4.085910622,4.034916372,,2023-01-11 09:47:08,,none,14.812717758093598,0.0,3.788522933842222,13.91477421140201,3.0974832166586745,0.030823729216138,1.6479477287704787,0.2755346416255697,0.2757473067928152,0,0.0
3595,2023-01-11 09:47:13.309235,2,0,288.1921082,157.9444885,88.76416779,64.03033447,298.3975525,162.5532379,168.2721405,184.1279755,81.2122879,0.0,157.2513123,16.05383042,15.8401813,0,3.997915395,2.198235869,-0.087809791,1.500671469,0.258874112,0.282487103,4.076302725,4.037968502,,2023-01-11 09:47:13,,none,14.83891553974516,0.0,3.7719762621986987,13.955622503029819,3.1017195422204287,0.0313480703843735,1.6432120196096276,0.2758957606892174,0.27510323659863817,0,0.0
3600,2023-01-11 09:47:18.369477,2,0,288.3380737,158.0612183,88.99783325,64.09572601,298.4030457,162.193222,167.9070435,184.0511932,81.39745331,0.0,157.1187286,16.05383042,14.2835948,0,3.692702356,2.267671835,0.061744598,1.594677085,0.257268159,0.274738294,4.131199077,4.044072763,,2023-01-11 09:47:18,,none,14.85321523681067,0.0,3.7566496611113545,13.986811232106243,3.106497174963091,0.03183863483400973,1.6362997343562213,0.275943890841506,0.27450825657242517,0,0.0
3605,2023-01-11 09:47:23.428347,2,0,288.4202271,158.1905212,89.15751648,64.13362122,298.4165649,162.0009003,167.6008911,183.9148865,81.46311951,0.0,156.9162903,13.55108351,13.30691308,0,3.601138445,4.800482237,0.150408985,1.871352704,0.314090719,0.269169494,4.169642514,4.043462337,,2023-01-11 09:47:23,,none,14.86590035497629,0.0,3.749087306848845,13.963649457082125,3.0922808332220804,0.029940288382512396,1.6323233852997425,0.27509940679590106,0.2739035596346245,0,0.0
3610,2023-01-11 09:47:28.488494,2,0,288.4802551,158.3070984,89.45430756,64.16802979,298.4415588,161.8904419,167.3584442,183.6867218,81.59934998,0.0,156.6677094,16.60321389,15.50444695,0,3.845308876,2.122390429,-0.086741546,1.486784275,0.25429415,0.278097189,4.091195752,4.042241485,,2023-01-11 09:47:28,,none,14.895764912287671,0.0,3.765158994825417,13.907816214560292,3.0709126417760872,0.0266504621065458,1.6077081262159412,0.27410708922106136,0.274256821555507,0,0.0
3615,2023-01-11 09:47:33.546121,2,0,288.571991,158.4257507,89.79148102,64.19232178,298.4596252,161.6863251,167.2595825,183.7805634,81.72763824,0.0,156.4611053,14.19203089,12.42179526,0,3.784266268,4.332590648,0.079904774,1.690819192,0.300598138,0.27875137,4.200464366,4.034305946,,2023-01-11 09:47:33,,none,14.901350901116256,0.0,3.7857586214074095,13.827577532422037,3.083413447946664,0.023976888658962837,1.5953499932834563,0.2737069239469422,0.2749741797519203,0,0.0
3620,2023-01-11 09:47:38.619862,2,0,288.6925354,158.5359192,90.13636017,64.21353912,298.4324646,161.5217438,167.0242767,183.8366394,81.83100128,0.0,156.2965393,16.17591564,14.16150958,0,4.242085826,1.307319009,-0.10276523,2.170461482,0.204906522,0.293858703,4.14199395,4.020876572,,2023-01-11 09:47:38,,none,14.918052818779662,0.0,3.8077623281043786,13.776072076965677,3.0672638063416824,0.021363981037282914,1.5995116544544934,0.27271880655890196,0.27597797938810814,0,0.0
3625,2023-01-11 09:47:43.693405,2,0,288.7991028,158.6398773,90.45033264,64.23133087,298.4441223,161.3376617,166.8189697,183.9448395,81.95584869,0.0,156.1781921,15.41288304,13.36795568,0,4.028436699,1.726071298,0.017946527,1.753845684,0.228459595,0.287826012,4.17389399,4.033695519,,2023-01-11 09:47:43,,none,14.921408553290854,0.0,3.80701244083935,13.803489384846038,3.0581773810494615,0.020684328391952726,1.6051008273969958,0.2724730193844391,0.27639182733775997,0,0.0
3630,2023-01-11 09:47:48.751323,2,0,288.8464966,158.8332367,90.60241699,64.28700256,298.4532471,161.0887451,166.4992218,184.162674,82.05471802,0.0,156.0283813,15.93174521,14.34463741,0,3.631659749,3.939476254,0.148272494,1.086192162,0.308888557,0.257572996,4.140247316,4.033695519,,2023-01-11 09:47:48,,none,14.905342164283354,0.0,3.798216131347252,13.811839910082075,3.058974347667747,0.021216144958792565,1.6122903348282183,0.27252459695825143,0.2763857691414411,0,0.0
3635,2023-01-11 09:47:53.832862,2,0,288.8648071,158.9554596,90.45862579,64.32757568,298.4693909,160.7877808,166.598999,184.0834961,82.2687912,0.0,155.9226074,13.82577524,12.696487,0,3.845308876,4.134965206,0.071358808,1.570107435,0.300316452,0.279918674,4.201733937,4.031864241,,2023-01-11 09:47:53,,none,14.853437741164432,0.0,3.802956687066661,13.796052326030047,3.090442911679309,0.023166270557794858,1.6224007711138486,0.27332414664952626,0.2769457649276407,0,0.0
3640,2023-01-11 09:47:58.904364,2,0,288.8772278,159.0557556,90.26288605,64.31427002,298.4830933,160.4158936,166.2695923,184.1476898,82.31137848,0.0,155.7406006,14.22255219,13.00170004,0,3.906351483,4.769503113,0.092723721,1.618178489,0.310704186,0.282602628,4.192137268,4.031253815,,2023-01-11 09:47:58,,none,14.839553650875665,0.0,3.8066428963263923,13.780249520873797,3.140543361713872,0.024413483848889056,1.6320638014718483,0.27534749875254133,0.2774322811387065,0,0.0
3645,2023-01-11 09:48:03.985678,2,0,288.8853455,159.1295013,90.33189392,64.29553223,298.4907837,160.4253082,166.2028351,183.8937073,82.45182037,0.0,155.492218,13.82577524,11.71980527,0,3.906351483,3.660664144,0.006195825,1.5786534,0.284769201,0.282094801,4.239685384,4.010499329,,2023-01-11 09:48:03,,none,14.808842578230337,0.0,3.815608671377871,13.790027867823664,3.156855978275722,0.02502521280330957,1.6371738877411144,0.27669132089720183,0.27805681149957734,0,0.0
3650,2023-01-11 09:48:09.044077,2,0,288.8700562,159.1546173,90.32125092,64.26580811,298.5092163,160.3287201,166.0070496,184.0509796,82.5566864,0.0,155.3130035,16.75582041,13.70369003,0,3.875830179,2.991942376,0.013673544,1.644884629,0.281270987,0.282053728,4.169774321,4.009888902,,2023-01-11 09:48:09,,none,14.780940333360654,0.0,3.818045151779107,13.841668620965184,3.160538975613246,0.025702786199681384,1.646239515103997,0.2770252283661787,0.2782964210307833,0,0.0
3655,2023-01-11 09:48:14.108119,2,0,288.810791,159.2067566,90.28531647,64.2078476,298.5174255,160.1918945,166.1473389,184.0283203,82.59985352,0.0,155.1277466,13.91733915,15.41288304,0,3.936872787,1.296636552,-0.10276523,2.002746917,0.20634155,0.283262926,4.108710376,4.022097424,,2023-01-11 09:48:14,,none,14.737968812317401,0.0,3.803284559295517,13.870199344816163,3.1298182223627182,0.026068679270516187,1.648450281297843,0.2761344007766757,0.2777247828782432,0,0.0
3660,2023-01-11 09:48:19.149327,2,0,288.7488708,159.2342072,90.26970673,64.17375946,298.5301514,160.0445099,165.9437103,184.1607056,82.71052551,0.0,154.9599915,13.91733915,13.5205622,0,3.967394091,4.653064339,0.118361616,1.441917959,0.314337961,0.280780247,4.176424713,4.020266146,,2023-01-11 09:48:19,,none,14.726156747801786,0.0,3.771836005929831,13.91866853185473,3.096851619328633,0.026193284990169655,1.6379916243851977,0.27593960132569517,0.27637753511436897,0,0.0
3665,2023-01-11 09:48:24.218358,2,0,288.5950012,159.2555695,90.07781219,64.1272049,298.571991,159.9661255,165.6469421,184.2381897,82.86419678,0.0,154.7334137,13.18482786,12.08606092,0,3.479053229,4.149920645,-0.001281895,1.538060066,0.295254036,0.267363649,4.232534816,4.018434868,,2023-01-11 09:48:24,,none,14.70617144384569,0.0,3.7421248621595353,13.969862630912843,3.0741100216603936,0.02505726573082732,1.6203298138225062,0.27582081404675785,0.27526750122125654,0,0.0
3670,2023-01-11 09:48:29.284937,2,0,288.4866028,159.2570648,89.91057587,64.08164215,298.5897217,159.8972626,165.6869202,184.2068024,82.95657349,0.0,154.529892,14.83297827,12.63544439,0,3.814787572,5.04938347,0.137590038,1.737822,0.309078182,0.280590237,4.213754214,4.000732511,,2023-01-11 09:48:29,,none,14.695292864532206,0.0,3.7362882015842267,14.022690761137282,3.0632721487720005,0.025230419597480264,1.60812839065454,0.27566017586005737,0.27510292993878305,0,0.0
3675,2023-01-11 09:48:34.332969,2,0,288.3737183,159.2350922,89.78661346,64.04682922,298.6282349,159.6510925,165.6673584,184.0746155,83.03942108,0.0,154.3982391,14.3141161,13.61212611,0,3.479053229,4.523806617,0.150408985,1.630997436,0.313593085,0.267467197,4.174711218,3.996459529,,2023-01-11 09:48:34,,none,14.68093245255429,0.0,3.7281588959008665,14.0581218069677,3.0391153151577455,0.026535028442109834,1.59455619573729,0.2752168797775094,0.27467955121486326,0,0.0
3680,2023-01-11 09:48:39.405710,2,0,288.3325195,159.2048187,89.71482086,64.01576233,298.6472168,159.5022736,165.6558075,184.2654114,83.103508,0.0,154.3376465,15.0771487,14.16150958,0,3.662181052,2.193962886,0.125839336,1.294500061,0.253652859,0.268348552,4.156453975,4.009888902,,2023-01-11 09:48:39,,none,14.70096995286372,0.0,3.7192825121198116,14.072746281890813,3.0239519446032435,0.028097738277804957,1.5779491629835538,0.27508428635212323,0.27404266452882015,0,0.0
3685,2023-01-11 09:48:44.472258,2,0,288.3514709,159.1953278,89.68344879,64.00917816,298.6733093,159.4089661,165.6967926,184.0630035,83.19406891,0.0,154.2784729,14.64985045,13.67316872,0,3.72322366,3.054968868,0.136521792,1.556220242,0.283146416,0.276309905,4.177335224,4.009278476,,2023-01-11 09:48:44,,none,14.74283180995275,0.0,3.7007658623638866,14.01831632802315,3.0299303865150438,0.028271862608833256,1.5639430311287832,0.27493013172685976,0.273157470137436,0,0.0
3690,2023-01-11 09:48:49.529856,2,0,288.3670654,159.1657867,89.62297058,63.95529938,298.7488403,159.4007568,165.5773621,183.8996735,83.30606079,0.0,154.1700134,13.67316872,15.53496826,0,3.570617141,3.661732389,0.017946527,1.706842876,0.309380987,0.270959534,4.112355942,4.004395068,,2023-01-11 09:48:49,,none,14.761783462819304,0.0,3.6659673014405074,13.974630504782702,3.0546913819303914,0.027002147010944656,1.5537469637349741,0.2748780926715408,0.2719736532667038,0,0.0
3695,2023-01-11 09:48:54.603359,2,0,288.3427429,159.1582031,89.57441711,63.89693832,298.7620544,159.3714294,165.4565582,183.766098,83.37911224,0.0,153.9897461,15.47392565,13.85629654,0,3.631659749,4.144579416,0.139726529,1.801916738,0.309634537,0.272723492,4.173914053,3.999511659,,2023-01-11 09:48:54,,none,14.763292526884529,0.0,3.62420900275143,13.91926608640637,3.0671059422011475,0.0256217704376781,1.5501295326102495,0.27443265004163886,0.2705253533917449,0,0.0
3700,2023-01-11 09:48:59.663743,2,0,288.2511902,159.1986237,89.55430603,63.82983398,298.8104553,159.4031067,165.5526581,183.7233734,83.49510193,0.0,153.8403168,15.29079783,15.53496826,0,3.601138445,1.732480772,-0.098492248,1.460078135,0.234131256,0.271061272,4.113943724,3.986082285,,2023-01-11 09:48:59,,none,14.712740798869579,0.0,3.584049076391811,13.866175391163193,3.0816906279395826,0.025913258299950673,1.5297849666434382,0.2738889258886402,0.26886108827735605,0,0.0
3705,2023-01-11 09:49:04.708554,2,0,288.1932373,159.2080383,89.45907593,63.76181412,298.8206787,159.1170959,165.5362091,183.4661407,83.53411102,0.0,153.6440125,15.0771487,13.39847699,0,3.448531925,3.699120986,0.158954951,1.44405445,0.297892115,0.265804803,4.187339537,3.989744842,,2023-01-11 09:49:04,,none,14.631724396389343,0.0,3.5432744581073896,13.806814021685451,3.117596718843229,0.029501067153971085,1.4982698659091713,0.2739883722794934,0.26694495976121807,0,0.0
3710,2023-01-11 09:49:09.769927,2,0,288.145813,159.2277832,89.50443268,63.70228577,298.8896179,158.7271881,165.2808075,182.4579315,83.62818146,0.0,153.3832855,13.73421133,11.84189049,0,3.570617141,4.697930656,0.11515688,1.750640947,0.298052937,0.270795542,4.241669009,3.966548651,,2023-01-11 09:49:09,,none,14.526003176315314,0.0,3.521202828029837,13.748958406706087,3.1527778455149327,0.02983116038509259,1.4721369731635028,0.2744230593614335,0.265638732173139,0,0.0
3715,2023-01-11 09:49:14.822924,2,0,288.0343628,159.2137909,89.50816345,63.64617538,298.9512329,158.4003143,164.8790588,181.8357086,83.73836517,0.0,153.076767,15.77913869,13.5205622,0,3.448531925,2.128799902,-0.048284703,1.788029545,0.248755665,0.26448073,4.178040351,3.994017824,,2023-01-11 09:49:14,,none,14.502125454511532,0.0,3.507593800810414,13.702066855624448,3.152180042687923,0.027443032168353105,1.4481412278223915,0.274053388201936,0.2649553976571838,0,0.0
3720,2023-01-11 09:49:19.881673,2,0,287.9131775,159.2245178,89.41488647,63.58528519,298.9836426,158.7938232,165.1373444,181.2924957,83.85511017,0.0,152.7023926,13.94786046,13.64264742,0,3.387489318,2.792180442,0.11515688,1.400256379,0.274858002,0.263408026,4.175216608,3.993407398,,2023-01-11 09:49:19,,none,14.518688684265435,0.0,3.497803466742686,13.685521158887399,3.1377068174116847,0.024282606110992408,1.424851177062071,0.27312598543368255,0.264425662881846,0,0.0
3725,2023-01-11 09:49:24.947097,2,0,287.8271484,159.2145233,89.27445984,63.54222107,299.0595093,158.8355865,165.3844452,181.2597656,83.94287872,0.0,152.5080719,13.76473263,11.71980527,0,3.295925406,4.58683311,0.010468807,1.107557075,0.296022623,0.252337729,4.246250906,3.972652912,,2023-01-11 09:49:24,,none,14.539462732740844,0.0,3.491758878460701,13.680715151421058,3.1216172443411407,0.020455324412669906,1.4057150437988748,0.2724821076691165,0.263884307601984,0,0.0
