,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,sfl,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,sfl_lowpass,ms,fill_height
16090,2023-02-23 13:26:02.581738,4,0,293.3628845,210.9533081,225.2806091,183.5592651,302.1086731,262.934906,349.0737,298.2425842,208.2318878,36.55334473,233.3181,14.86349957,13.64264742,0,4.303128434,3.818764498,0,1.447259187,0.300615549,0.265639693,4.51414026,3.443413503,0.0,3.034,2023-02-23 13:26:02,,none,15.12681435559671,0.0,4.636635758266196,13.686554776396324,3.215808670433474,0.0,1.5972753728293319,0.27556329635010063,0.2759874967261558,3.0335232093759332,1349.5466116795128,2.8538769276990026
16095,2023-02-23 13:26:07.640375,4,0,293.1130981,211.0203857,225.3387451,183.6463776,302.0420532,262.7963562,349.6759949,298.2226868,208.1898956,36.54016495,233.0132751,15.77913869,13.39847699,0,4.730426688,3.837992919,0,1.766664632,0.299418109,0.284132717,4.518897901,3.453790746,0.0,3.034,2023-02-23 13:26:07,,none,15.095624236810536,0.0,4.625063487668978,13.689020315140272,3.256877443350112,0.0,1.5924903782585917,0.27636653556396873,0.275685189915573,3.033518212508155,1349.2834791904775,2.8534439885910214
16100,2023-02-23 13:26:12.715631,4,0,292.7965698,211.0716553,225.3695068,183.6546783,301.8858032,262.59375,350.0531311,298.2748108,208.185257,36.50344467,232.6719971,15.53496826,14.16150958,0,4.760947992,3.481198877,0,1.52737761,0.296226314,0.277509488,4.493854568,3.452569894,0.0,3.032610975,2023-02-23 13:26:12,,none,15.084004499124497,0.0,4.623581740877563,13.729122063961153,3.2896319930831983,0.0,1.5793326509730428,0.27711814817436903,0.275360055940442,3.0335150994340223,1349.0194822395656,2.8530110494830407
16105,2023-02-23 13:26:17.780144,4,0,292.4796143,211.0936432,225.4430084,183.6202698,301.6745605,262.4101257,350.2434082,298.4259338,208.2044983,36.55148697,232.2727966,13.97838176,14.46672262,0,4.608341472,3.942680991,0,1.20904041,0.308736059,0.259513887,4.478801884,3.450738616,0.0,3.034,2023-02-23 13:26:17,,none,15.10296813522632,0.0,4.630780824020842,13.764112234069456,3.327154948195716,0.0,1.573067075784845,0.27820696308522946,0.27540678171160654,3.033533646822015,1348.7560441016956,2.85257811037506
16110,2023-02-23 13:26:22.815936,4,0,292.2190247,211.0995483,225.469696,183.5693207,301.4472961,262.2098389,350.8474426,298.5879822,208.2748718,36.42282486,231.8889618,14.98558479,12.78805091,0,4.455734953,5.226712245,0,1.416280063,0.310722507,0.26775191,4.544702195,3.450128189,0.0,3.034,2023-02-23 13:26:22,,none,15.13017872077105,0.0,4.636363482623101,13.74990949222391,3.3422455431896303,0.0,1.5798880689167185,0.2791852669720824,0.2758536517057702,3.0335247170932695,1348.4940999291402,2.8521451712670793
16115,2023-02-23 13:26:27.885836,4,0,291.9558716,211.0928802,225.5265961,183.4732513,301.2344666,262.0636597,351.3183289,298.7847595,208.2210541,36.48774338,231.4033508,15.22975522,15.44340435,0,4.913554511,3.134019045,0,1.949334636,0.292817856,0.292466046,4.439742954,3.433036259,0.0,3.033073984,2023-02-23 13:26:27,,none,15.10049887299309,0.0,4.639126430467767,13.74616899868131,3.334985001967233,0.0,1.5944196396198989,0.27994258684525025,0.27647104859422916,3.0334921103564785,1348.2303815784935,2.851712232159098
16120,2023-02-23 13:26:32.947479,4,0,291.5692749,211.069046,225.5944824,183.2981415,301.0000305,261.8986816,351.6948242,298.7921448,208.2544403,36.45842361,230.9142303,14.95506348,13.76473263,0,4.66938408,2.769747284,0,1.819008668,0.273753203,0.284342451,4.504514068,3.432425833,0.0,3.033073984,2023-02-23 13:26:32,,none,15.059340458790398,0.0,4.635100901155452,13.714394674182056,3.3212687671493137,0.0,1.5938015157466057,0.2802539773945926,0.27648002632963614,3.0334977471935436,1347.9670927279203,2.8512792930511175
16125,2023-02-23 13:26:38.001024,4,0,291.2709961,211.006958,225.6465759,183.0957336,300.8063965,261.7320557,351.9051514,298.8771973,208.2980804,36.40599823,230.4735413,13.5205622,12.23866744,0,4.577820168,3.938408009,0,1.125717251,0.292912363,0.2542218,4.563425043,3.444023929,0.0,3.033536992,2023-02-23 13:26:38,,none,15.045480074902528,0.0,4.629674294553834,13.67380801771985,3.3321942885249447,0.0,1.5862973413162096,0.28088784523561444,0.27614147588183907,3.033514119829242,1347.7042251068,2.850846353943137
16130,2023-02-23 13:26:43.070186,4,0,291.0744324,210.9701233,225.697525,182.9007416,300.6052551,261.5854492,352.5285339,299.0280151,208.2523651,36.48781586,230.1453094,16.32852216,14.55828653,0,4.486256257,2.330698327,0,1.857465511,0.260232003,0.280331019,4.472059909,3.444023929,0.0,3.033536992,2023-02-23 13:26:43,,none,15.012276458899542,0.0,4.625293423397651,13.65787274353085,3.358239965218769,0.0,1.5911591938020349,0.2814447107201096,0.27640631150989864,3.0335187040245795,1347.4405451443158,2.8504134148351556
16135,2023-02-23 13:26:48.129036,4,0,290.9703979,210.9132843,225.7351837,182.6985779,300.407074,261.45047,352.8949585,299.0459595,208.2792969,36.39726639,229.9276581,16.6947778,13.76473263,0,4.883033207,2.483457453,0,1.633133927,0.263601024,0.284393145,4.496453019,3.441582224,0.0,3.034,2023-02-23 13:26:48,,none,14.974949800592812,0.0,4.626858548888671,13.638480948559636,3.3472973031307296,0.0,1.5968383128639732,0.28116874680687076,0.27686666298415324,3.0335573474587907,1347.1774015757703,2.849980475727175
16140,2023-02-23 13:26:53.203374,4,0,290.929718,210.8589325,225.7420349,182.4890289,300.2254028,261.2376404,353.1264954,299.1680298,208.3217926,36.49879074,229.8089447,15.16871261,13.21534916,0,4.791469296,3.997161519,0,1.667317788,0.301638374,0.283724197,4.524504376,3.440361372,0.0,3.034,2023-02-23 13:26:53,,none,14.946570900821982,0.0,4.628769617763626,13.621543424371724,3.3422540627510346,0.0,1.6009134653532373,0.2810392929901419,0.27719260200492346,3.033579715605817,1346.9134523759865,2.8495475366191942
16145,2023-02-23 13:26:58.265690,4,0,290.9673157,210.7977905,225.7620392,182.2673645,300.113739,261.084137,353.7561951,299.2915344,208.3285522,36.31624222,229.7474365,13.70369003,13.91733915,0,4.547298865,3.585886949,0,1.558356733,0.297860878,0.275334171,4.488887348,3.423879868,0.0,3.033536992,2023-02-23 13:26:58,,none,14.927645518932328,0.0,4.634456513155046,13.591329885726353,3.3306956655122515,0.0,1.6040440540467475,0.2804234999992882,0.27749000338993024,3.0335745075197478,1346.6501285183224,2.849114409295453
16150,2023-02-23 13:27:03.341554,4,0,291.0478516,210.7655792,225.811142,182.0452728,300.0215149,260.8573608,354.1339111,299.4135742,208.3439178,36.33542633,229.7498322,16.6337352,14.52776523,0,4.699905384,2.072182884,0,1.835032353,0.248583727,0.285715979,4.4620272,3.422659016,0.0,3.032610975,2023-02-23 13:27:03,,none,14.936599892048378,0.0,4.63526048988716,13.555471444183887,3.3139721045490718,0.0,1.606574760816249,0.27924507641415897,0.2775549641634912,3.033570063025244,1346.3860999413905,2.848680999648071
16155,2023-02-23 13:27:08.390106,4,0,291.1693726,210.7213593,225.8307037,181.8722534,299.9892883,260.6730957,354.324707,299.5186157,208.3107605,36.35633469,229.7849274,13.67316872,12.39127396,0,4.821990599,4.938285924,0,2.066841655,0.304942453,0.291838114,4.549141178,3.434867538,0.0,3.034,2023-02-23 13:27:08,,none,14.932420819157551,0.0,4.630556782086037,13.544742260452857,3.3061859179498727,0.0,1.604732982824718,0.2785166062925795,0.27731864739652023,3.0335673498155855,1346.1234920385536,2.8482475900006885
16160,2023-02-23 13:27:13.471938,4,0,291.2886658,210.704895,225.8093109,181.7324066,299.9765015,260.4145203,354.8108521,299.6698914,208.2792358,36.33849335,229.8313599,14.06994567,14.92454218,0,4.699905384,2.388383592,0,1.570107435,0.263811315,0.27873339,4.449986606,3.433036259,0.0,3.034,2023-02-23 13:27:13,,none,14.945097121658668,0.0,4.628848003297535,13.572131929772796,3.2917055832357724,0.0,1.5898792000261444,0.27820359883047,0.2768711073687412,3.033539406463474,1345.8591530272706,2.8478141803533066
16165,2023-02-23 13:27:18.524477,4,0,291.3637085,210.6935272,225.8140717,181.5576324,299.972229,260.2245483,355.3979492,299.8619995,208.2979279,36.25999832,229.8506927,13.76473263,13.45951959,0,4.486256257,5.376266634,0,1.30197778,0.319318747,0.263549347,4.506795234,3.434257111,0.0,3.034,2023-02-23 13:27:18,,none,14.94024620254617,0.0,4.630673562234481,13.601075160825461,3.2719972474088994,0.0,1.5690796333519053,0.2779255848681781,0.27622622645219275,3.033532311774746,1345.5963377347289,2.847380770705924
16170,2023-02-23 13:27:23.608657,4,0,291.3804016,210.6799316,225.7865906,181.4015503,299.9706421,259.9934998,355.7921448,299.8644104,208.3251648,36.28150558,229.8965912,16.35904346,14.64985045,0,4.791469296,2.199304114,0,1.824349896,0.254726402,0.287679917,4.455729167,3.41899646,0.0,3.033073984,2023-02-23 13:27:23,,none,14.953691795822209,0.0,4.635238393369046,13.599979422738986,3.2525700458685476,0.0,1.5685337485968396,0.27752743751660214,0.2763711594065679,3.0335169784650886,1345.3318765887518,2.8469473610585423
16175,2023-02-23 13:27:28.680086,4,0,291.3330688,210.6758881,225.6737213,181.2558899,299.957428,259.8140869,355.969696,299.9333191,208.356781,36.29122925,229.9508514,16.14539434,14.58880784,0,4.730426688,2.18328043,0,1.388505677,0.25382999,0.271680046,4.462878388,3.418386033,0.0,3.034,2023-02-23 13:27:28,,none,14.949371179315289,0.0,4.632918079886237,13.60729641447585,3.2449797328650587,0.0,1.5649068352662974,0.27743382782922293,0.2762384943955656,3.0334898199818245,1345.068078704908,2.8465139514111604
16180,2023-02-23 13:27:33.760276,4,0,291.3138733,210.6552124,225.6037903,181.1587372,299.961731,259.6408997,356.5996094,299.8824463,208.3060913,36.27887344,229.9843597,14.77193566,14.34463741,0,4.425213649,1.400256379,0,1.651294103,0.210941742,0.275210053,4.472301246,3.432425833,0.0,3.033073984,2023-02-23 13:27:33,,none,14.94150934094893,0.0,4.620674446330169,13.58158959120306,3.2560032482945886,0.0,1.5680418338395803,0.2773769664879842,0.2760920150639995,3.033469527377211,1344.803825104685,2.846080541763778
16185,2023-02-23 13:27:38.826649,4,0,291.2264099,210.6632385,225.5188751,181.0622253,299.9538269,259.4727783,356.9733582,300.0417786,208.2061768,36.30674744,229.9798431,14.98558479,14.10046698,0,4.455734953,2.089274814,0,1.610700769,0.248080435,0.274882899,4.47854894,3.431204981,0.0,3.034,2023-02-23 13:27:38,,none,14.97770786809297,0.0,4.617967229261523,13.572655286921167,3.2872849309179735,0.0,1.5747832004128044,0.27834207152003665,0.2762185822374136,3.0335052223245196,1344.5402902161625,2.845647132116396
16190,2023-02-23 13:27:43.896738,4,0,291.1803589,210.6503754,225.4051361,180.9817505,299.9492188,259.3052063,357.2035217,299.815979,208.3120728,36.24620819,229.9743042,16.93894824,14.03942437,0,4.608341472,2.271944817,0,1.530582346,0.255995215,0.275528563,4.480919181,3.429984129,0.0,3.034,2023-02-23 13:27:43,,none,15.003127778700307,0.0,4.620653386647445,13.547619542344759,3.2893964838185163,0.0,1.580787655510113,0.27834144918954384,0.2763413381841541,3.0335488334223486,1344.2765620344014,2.8452137224690137
16195,2023-02-23 13:27:48.964931,4,0,291.2463684,210.6691589,225.3275146,180.9055328,299.9530334,259.1696167,357.8467102,299.7548828,208.3185425,36.26863861,229.9876404,15.22975522,15.13819131,0,4.638862776,1.997405689,0,1.921560249,0.246600106,0.285319542,4.440228259,3.423269442,0.0,3.032610975,2023-02-23 13:27:48,,none,14.975116550342147,0.0,4.619909821768149,13.527475551209502,3.278750726855317,0.0,1.5831801695829932,0.2775923078131925,0.27618759632033346,3.0335672549085566,1344.0129324758857,2.844780312821632
16200,2023-02-23 13:27:54.019561,4,0,291.3768921,210.6794434,225.2285919,180.8188629,300.0098267,259.0803223,358.3432922,299.6394653,208.27771,36.19002914,230.0122681,15.38236174,13.58160481,0,4.608341472,5.094249786,0,1.220791112,0.318638842,0.26080606,4.498776282,3.411671347,0.0,3.034,2023-02-23 13:27:54,,none,14.972688851172471,0.0,4.618958202900246,13.498030569299917,3.29671363157686,0.0,1.586419332322453,0.27692633467922695,0.2760711326089496,3.033566070775046,1343.750008416885,2.8443469031742494
16205,2023-02-23 13:27:59.068228,4,0,291.4121399,210.7040405,225.1685333,180.7133484,299.9893799,258.8501892,358.618927,299.6002197,208.2906036,36.16901779,230.0510559,16.14539434,13.64264742,0,4.760947992,1.466487608,0,1.061622513,0.213679266,0.251766183,4.49154535,3.401904529,0.0,3.034,2023-02-23 13:27:59,,none,14.96035624708618,0.0,4.62404574813379,13.470018295348494,3.2695931771884115,0.0,1.596101090176288,0.2751742771627768,0.27628322833983215,3.033525134880039,1343.4873945321528,2.8439134935268675
16210,2023-02-23 13:28:04.132800,4,0,291.4076843,210.7381744,225.0719452,180.6242828,300.008728,258.5680542,358.7671204,299.5881348,208.2918701,36.17850113,230.0157928,16.99999084,13.94786046,0,4.66938408,2.118117446,0,2.202508851,0.248892852,0.287196012,4.479650308,3.42204859,0.0,3.032147967,2023-02-23 13:28:04,,none,14.979554825794487,0.0,4.627382849850964,13.47026715031522,3.254816338208921,0.0,1.6100311284493092,0.27468820574269703,0.27674129286248095,3.0334501022903613,1343.2239533253105,2.843480083879485
16215,2023-02-23 13:28:09.185835,4,0,291.3924561,210.7629852,225.0187378,180.4376831,300.0223389,258.3978271,359.3339233,299.6490784,208.2915955,36.22200012,229.9507904,14.2530735,12.33023135,0,4.852511903,4.958582591,0,1.920492003,0.304303791,0.290905294,4.548319869,3.423879868,0.0,3.033073984,2023-02-23 13:28:09,,none,15.00374149450635,0.0,4.628830886719833,13.45120346182768,3.2603609255262818,0.0,1.6026281583286093,0.27481794952814853,0.2766372683444186,3.033418632127675,1342.961112232595,2.843046674232103
16220,2023-02-23 13:28:14.248970,4,0,291.3965454,210.8140411,224.9315338,180.1789093,300.0134277,258.1982117,359.5700073,299.6907043,208.286026,36.09458923,229.8883972,13.58160481,11.68928397,0,4.333649738,4.77270785,0,1.315864974,0.295831366,0.261699578,4.574120844,3.422659016,0.0,3.033073984,2023-02-23 13:28:14,,none,15.022619454401198,0.0,4.623083056240322,13.458890461407385,3.2491450649065703,0.0,1.5893569493628064,0.27434832499606954,0.2762025400773725,3.0333785769922263,1342.697745773434,2.842613264584721
16225,2023-02-23 13:28:19.312308,4,0,291.4497986,210.8800354,224.812027,179.9736481,300.0018616,258.0066223,359.6414185,299.5655823,208.2137451,36.13505936,229.8541412,16.17591564,14.43620132,0,4.760947992,2.399066048,0,1.725003052,0.262578124,0.284690528,4.46235159,3.408619216,0.0,3.034,2023-02-23 13:28:19,,none,15.03936485249659,0.0,4.629170194070043,13.50266581725435,3.2443118384975693,0.0,1.586350920925802,0.2740489795433324,0.27642771262148585,3.03337611143608,1342.4343687549276,2.842179854937339
16230,2023-02-23 13:28:24.384048,4,0,291.4634705,210.9537659,224.6996155,179.8491211,300.0197144,257.8313904,360.1484375,299.5288086,208.2017059,36.08435822,229.8601074,15.96226651,14.22255219,0,4.730426688,2.184348675,0,1.680136735,0.252715243,0.282815495,4.47060433,3.406177512,0.0,3.032610975,2023-02-23 13:28:24,,none,15.053302358644988,0.0,4.635708971945367,13.53612201573859,3.238835363472986,0.0,1.5836007909479264,0.2739105318897063,0.2765721534149719,3.033378248869886,1342.1705546939584,2.841746445289957
16235,2023-02-23 13:28:29.448603,4,0,291.4674988,211.0310669,224.5766144,179.7358093,300.0145569,257.6539612,360.4616699,299.2295837,208.1840973,36.10894775,229.921051,15.13819131,12.39127396,0,4.364171041,5.392290319,0,1.600018313,0.306610008,0.272537711,4.542614433,3.417775607,0.0,3.032610975,2023-02-23 13:28:29,,none,15.056910177826685,0.0,4.632476529319024,13.536967224376735,3.2447465573911183,0.0,1.581819511265488,0.2734554376456016,0.27641861153642944,3.0333766812875207,1341.907114371396,2.8413130356425746
16240,2023-02-23 13:28:34.508164,4,0,291.4782104,211.1133881,224.4411316,179.6350861,300.0307312,257.4872742,360.5641174,299.4064941,208.1009369,36.14434433,230.0141907,14.92454218,14.10046698,0,4.486256257,1.80618972,0,1.423757783,0.234066052,0.269114617,4.47694142,3.417775607,0.0,3.034,2023-02-23 13:28:34,,none,15.052481632098305,0.0,4.635045262318642,13.534484083133684,3.2768326393578184,0.0,1.5857331317908092,0.27408882018461656,0.27663933722088957,3.0333858582958766,1341.6439338191335,2.8408796259951927
16245,2023-02-23 13:28:39.577537,4,0,291.5062256,211.1932068,224.3369293,179.5346222,300.0506897,257.31604,361.0695496,299.5201111,208.1322632,36.03373718,230.0980988,14.22255219,12.84909352,0,4.821990599,4.362501526,0,1.633133927,0.304044462,0.283169256,4.521145014,3.417165181,0.0,3.034,2023-02-23 13:28:39,,none,15.086367404803395,0.0,4.649358943988909,13.538965805825262,3.2895860843972855,0.0,1.5991596395338115,0.27493893012088977,0.27738174752434325,3.0334081754155044,1341.3802428811719,2.840446518648525
16250,2023-02-23 13:28:44.634829,4,0,291.5646973,211.2735901,224.1817474,179.3957672,300.0957642,257.1075745,361.2313232,299.6662292,208.0954895,36.03879166,230.16745,14.58880784,12.08606092,0,4.791469296,5.161549261,0,1.899127091,0.302153482,0.288969575,4.55484226,3.417165181,0.0,3.032610975,2023-02-23 13:28:44,,none,15.112756272886562,0.0,4.661023532177371,13.54547204053054,3.284926993303052,0.0,1.6172356159117682,0.2749796616812381,0.2781096573752799,3.0334295805551013,1341.1171803543018,2.8400138647529287
16255,2023-02-23 13:28:49.698101,4,0,291.64505,211.3698883,224.0759888,179.2469177,300.1340027,256.9497375,361.3754272,299.7581177,208.0562134,36.0035553,230.2181396,16.6947778,13.91733915,0,4.730426688,1.526309364,0,1.397051642,0.217867087,0.272019275,4.485667199,3.400683677,0.0,3.034,2023-02-23 13:28:49,,none,15.10519523611002,0.0,4.666602909774227,13.553982348704535,3.3005080037322467,0.0,1.6201586635251317,0.27552615582237266,0.27827310264712185,3.0334445642046237,1340.8538067688833,2.8395812108573324
16260,2023-02-23 13:28:54.770239,4,0,291.6510925,211.4617615,223.9532166,179.0733948,300.1727905,256.7792358,361.2645569,299.7636108,208.0328674,36.16200256,230.2700806,16.87790563,13.94786046,0,4.577820168,2.575326578,0,1.331888658,0.267609156,0.266397323,4.484479251,3.412281773,0.0,3.034,2023-02-23 13:28:54,,none,15.08973537581745,0.0,4.667161803473326,13.59547161750099,3.3156564642205173,0.0,1.6157991715451965,0.2766651212540758,0.2781193724548639,3.033455977870134,1340.589972005355,2.8391485569617365
16265,2023-02-23 13:28:59.824782,4,0,291.6385498,211.5427094,223.8368378,178.9301453,300.1912842,256.5730896,361.6054077,299.6932678,208.0345306,35.99160767,230.3804474,15.29079783,14.83297827,0,4.791469296,1.896990599,0,1.62031498,0.240639253,0.282069473,4.447105635,3.411671347,0.0,3.033073984,2023-02-23 13:28:59,,none,15.052422854447574,0.0,4.671030518182589,13.659564901458012,3.2910417470787383,0.0,1.6147231049239443,0.27671237306948476,0.27809284769506815,3.033429962057104,1340.327052471788,2.83871590306614
